"","pathway","description","genes_in_pathway","matches","%_match","pValue","adj.pValue","overlap"
"GO:0007190","GO:0007190","""activation of adenylate cyclase activity""","6","0","0","1","1",""
"GO:0002253","GO:0002253","""activation of immune response""","1","0","0","1","1",""
"GO:0002218","GO:0002218","""activation of innate immune response""","1","0","0","1","1",""
"GO:0032147","GO:0032147","""activation of protein kinase activity""","12","0","0","1","1",""
"GO:0000915","GO:0000915","""actomyosin contractile ring assembly""","2","0","0","1","1",""
"GO:0000916","GO:0000916","""actomyosin contractile ring contraction""","2","0","0","1","1",""
"GO:0044837","GO:0044837","""actomyosin contractile ring organization""","4","0","0","1","1",""
"GO:0031032","GO:0031032","""actomyosin structure organization""","6","0","0","1","1",""
"GO:0071616","GO:0071616","""acyl-CoA biosynthetic process""","6","0","0","1","1",""
"GO:0006637","GO:0006637","""acyl-CoA metabolic process""","12","1","8.33","0.263026829807528","1","8621351"
"GO:0046463","GO:0046463","""acylglycerol biosynthetic process""","2","0","0","1","1",""
"GO:0006639","GO:0006639","""acylglycerol metabolic process""","3","0","0","1","1",""
"GO:0046084","GO:0046084","""adenine biosynthetic process""","2","0","0","1","1",""
"GO:0006146","GO:0006146","""adenine catabolic process""","1","0","0","1","1",""
"GO:0046083","GO:0046083","""adenine metabolic process""","3","0","0","1","1",""
"GO:0051503","GO:0051503","""adenine nucleotide transport""","7","0","0","1","1",""
"GO:0006168","GO:0006168","""adenine salvage""","1","0","0","1","1",""
"GO:0071106","GO:0071106","""adenosine 3',5'-bisphosphate transmembrane transport""","3","0","0","1","1",""
"GO:0046086","GO:0046086","""adenosine biosynthetic process""","1","0","0","1","1",""
"GO:0046085","GO:0046085","""adenosine metabolic process""","1","0","0","1","1",""
"GO:0006382","GO:0006382","""adenosine to inosine editing""","1","0","0","1","1",""
"GO:0140582","GO:0140582","""adenylate cyclase-activating G protein-coupled cAMP receptor signaling pathway""","28","0","0","1","1",""
"GO:0019646","GO:0019646","""aerobic electron transport chain""","8","0","0","1","1",""
"GO:0009060","GO:0009060","""aerobic respiration""","36","1","2.78","0.600411784056839","1","8629462"
"GO:0098630","GO:0098630","""aggregation of unicellular organisms""","1","0","0","1","1",""
"GO:0046165","GO:0046165","""alcohol biosynthetic process""","19","1","5.26","0.383379798872689","1","8621351"
"GO:0046164","GO:0046164","""alcohol catabolic process""","5","0","0","1","1",""
"GO:0006066","GO:0006066","""alcohol metabolic process""","35","2","5.71","0.21881855077736","1","8621351,8629462"
"GO:0046184","GO:0046184","""aldehyde biosynthetic process""","1","0","0","1","1",""
"GO:0046185","GO:0046185","""aldehyde catabolic process""","1","0","0","1","1",""
"GO:0019405","GO:0019405","""alditol catabolic process""","1","0","0","1","1",""
"GO:0019400","GO:0019400","""alditol metabolic process""","4","0","0","1","1",""
"GO:0052646","GO:0052646","""alditol phosphate metabolic process""","1","0","0","1","1",""
"GO:0046176","GO:0046176","""aldonic acid catabolic process""","1","0","0","1","1",""
"GO:0019520","GO:0019520","""aldonic acid metabolic process""","3","0","0","1","1",""
"GO:0000256","GO:0000256","""allantoin catabolic process""","3","0","0","1","1",""
"GO:0000255","GO:0000255","""allantoin metabolic process""","3","0","0","1","1",""
"GO:1901607","GO:1901607","""alpha-amino acid biosynthetic process""","30","2","6.67","0.172963113195351","1","8620200,8622055"
"GO:1901606","GO:1901606","""alpha-amino acid catabolic process""","34","1","2.94","0.579463339721344","1","8622433"
"GO:0010230","GO:0010230","""alternative respiration""","1","0","0","1","1",""
"GO:0099138","GO:0099138","""altruistic, chimeric sorocarp development""","3","0","0","1","1",""
"GO:0099137","GO:0099137","""altruistic, chimeric, non-reproductive fruiting body development""","3","0","0","1","1",""
"GO:0001667","GO:0001667","""ameboidal-type cell migration""","4","0","0","1","1",""
"GO:0043604","GO:0043604","""amide biosynthetic process""","192","5","2.6","0.531006794662391","1","8620218,8621587,8621778,8624665,8625405"
"GO:0043605","GO:0043605","""amide catabolic process""","9","1","11.11","0.204551820820062","1","8618840"
"GO:0043603","GO:0043603","""amide metabolic process""","217","7","3.23","0.302638658994373","1","8618840,8620218,8621351,8621587,8621778,8624665,8625405"
"GO:0042886","GO:0042886","""amide transport""","2","0","0","1","1",""
"GO:0009308","GO:0009308","""amine metabolic process""","10","1","10","0.224538568389468","1","8616702"
"GO:0043038","GO:0043038","""amino acid activation""","38","2","5.26","0.246818642029548","1","8621587,8624665"
"GO:0008652","GO:0008652","""amino acid biosynthetic process""","33","2","6.06","0.200314192252837","1","8620200,8622055"
"GO:0043102","GO:0043102","""amino acid salvage""","3","0","0","1","1",""
"GO:0003333","GO:0003333","""amino acid transmembrane transport""","2","0","0","1","1",""
"GO:0006865","GO:0006865","""amino acid transport""","3","0","0","1","1",""
"GO:0046349","GO:0046349","""amino sugar biosynthetic process""","3","0","0","1","1",""
"GO:0046348","GO:0046348","""amino sugar catabolic process""","1","0","0","1","1",""
"GO:0006040","GO:0006040","""amino sugar metabolic process""","4","0","0","1","1",""
"GO:0106074","GO:0106074","""aminoacyl-tRNA metabolism involved in translational fidelity""","9","1","11.11","0.204551820820062","1","8621587"
"GO:0006026","GO:0006026","""aminoglycan catabolic process""","12","0","0","1","1",""
"GO:0006022","GO:0006022","""aminoglycan metabolic process""","12","0","0","1","1",""
"GO:0072488","GO:0072488","""ammonium transmembrane transport""","5","0","0","1","1",""
"GO:0031145","GO:0031145","""anaphase-promoting complex-dependent catabolic process""","7","0","0","1","1",""
"GO:0030521","GO:0030521","""androgen receptor signaling pathway""","1","0","0","1","1",""
"GO:0055081","GO:0055081","""anion homeostasis""","1","0","0","1","1",""
"GO:0098656","GO:0098656","""anion transmembrane transport""","25","0","0","1","1",""
"GO:0006820","GO:0006820","""anion transport""","33","0","0","1","1",""
"GO:0043420","GO:0043420","""anthranilate metabolic process""","3","0","0","1","1",""
"GO:0006915","GO:0006915","""apoptotic process""","2","0","0","1","1",""
"GO:0006526","GO:0006526","""arginine biosynthetic process""","5","0","0","1","1",""
"GO:0006525","GO:0006525","""arginine metabolic process""","5","0","0","1","1",""
"GO:0006420","GO:0006420","""arginyl-tRNA aminoacylation""","2","0","0","1","1",""
"GO:0009095","GO:0009095","""aromatic amino acid family biosynthetic process, prephenate pathway""","1","0","0","1","1",""
"GO:0009073","GO:0009073","""aromatic amino acid family biosynthetic process""","1","0","0","1","1",""
"GO:0009074","GO:0009074","""aromatic amino acid family catabolic process""","10","0","0","1","1",""
"GO:0009072","GO:0009072","""aromatic amino acid metabolic process""","12","0","0","1","1",""
"GO:0019438","GO:0019438","""aromatic compound biosynthetic process""","284","6","2.11","0.724224688757257","1","8622088,8623323,8626255,8627992,8628117,8629223"
"GO:0019439","GO:0019439","""aromatic compound catabolic process""","42","0","0","1","1",""
"GO:0015700","GO:0015700","""arsenite transport""","1","0","0","1","1",""
"GO:0043936","GO:0043936","""asexual sporulation resulting in formation of a cellular spore""","2","0","0","1","1",""
"GO:0030436","GO:0030436","""asexual sporulation""","2","0","0","1","1",""
"GO:0006421","GO:0006421","""asparaginyl-tRNA aminoacylation""","2","0","0","1","1",""
"GO:0006532","GO:0006532","""aspartate biosynthetic process""","2","0","0","1","1",""
"GO:0006533","GO:0006533","""aspartate catabolic process""","1","0","0","1","1",""
"GO:0009067","GO:0009067","""aspartate family amino acid biosynthetic process""","10","1","10","0.224538568389468","1","8620200"
"GO:0009068","GO:0009068","""aspartate family amino acid catabolic process""","2","0","0","1","1",""
"GO:0006531","GO:0006531","""aspartate metabolic process""","2","0","0","1","1",""
"GO:0015810","GO:0015810","""aspartate transmembrane transport""","1","0","0","1","1",""
"GO:0006422","GO:0006422","""aspartyl-tRNA aminoacylation""","3","0","0","1","1",""
"GO:0000912","GO:0000912","""assembly of actomyosin apparatus involved in cytokinesis""","3","0","0","1","1",""
"GO:0016255","GO:0016255","""attachment of GPI anchor to protein""","2","0","0","1","1",""
"GO:0048102","GO:0048102","""autophagic cell death""","6","0","0","1","1",""
"GO:0000045","GO:0000045","""autophagosome assembly""","6","1","16.67","0.141467629924622","1","8621274"
"GO:0097352","GO:0097352","""autophagosome maturation""","4","0","0","1","1",""
"GO:1905037","GO:1905037","""autophagosome organization""","8","1","12.5","0.184053156240315","1","8621274"
"GO:0061909","GO:0061909","""autophagosome-lysosome fusion""","1","0","0","1","1",""
"GO:0000422","GO:0000422","""autophagy of mitochondrion""","1","0","0","1","1",""
"GO:0051016","GO:0051016","""barbed-end actin filament capping""","3","0","0","1","1",""
"GO:0051638","GO:0051638","""barbed-end actin filament uncapping""","1","0","0","1","1",""
"GO:0016553","GO:0016553","""base conversion or substitution editing""","1","0","0","1","1",""
"GO:0006284","GO:0006284","""base-excision repair""","6","0","0","1","1",""
"GO:0042537","GO:0042537","""benzene-containing compound metabolic process""","7","0","0","1","1",""
"GO:0019483","GO:0019483","""beta-alanine biosynthetic process""","2","0","0","1","1",""
"GO:0019482","GO:0019482","""beta-alanine metabolic process""","2","0","0","1","1",""
"GO:0051275","GO:0051275","""beta-glucan catabolic process""","1","0","0","1","1",""
"GO:0006576","GO:0006576","""biogenic amine metabolic process""","8","1","12.5","0.184053156240315","1","8616702"
"GO:0051701","GO:0051701","""biological process involved in interaction with host""","2","0","0","1","1",""
"GO:0051702","GO:0051702","""biological process involved in interaction with symbiont""","2","0","0","1","1",""
"GO:0044403","GO:0044403","""biological process involved in symbiotic interaction""","4","0","0","1","1",""
"GO:0065007","GO:0065007","""biological regulation""","829","26","3.14","0.133150530973072","1","8615885,8615939,8616025,8617301,8617472,8618108,8618391,8618513,8618665,8620083,8620128,8621425,8621587,8621827,8622088,8624075,8624635,8625513,8626513,8626571,8626671,8627992,8628117,8629014,8629223,8629399"
"GO:0009058","GO:0009058","""biosynthetic process""","690","19","2.75","0.369045162132961","1","8616702,8617212,8620200,8620218,8621274,8621351,8621587,8621778,8622055,8622088,8623273,8623323,8624665,8625405,8626255,8627992,8628031,8628117,8629223"
"GO:0032060","GO:0032060","""bleb assembly""","18","0","0","1","1",""
"GO:0000492","GO:0000492","""box C/D snoRNP assembly""","1","0","0","1","1",""
"GO:0010815","GO:0010815","""bradykinin catabolic process""","1","0","0","1","1",""
"GO:0009082","GO:0009082","""branched-chain amino acid biosynthetic process""","1","0","0","1","1",""
"GO:0009083","GO:0009083","""branched-chain amino acid catabolic process""","9","1","11.11","0.204551820820062","1","8625523"
"GO:0009081","GO:0009081","""branched-chain amino acid metabolic process""","10","1","10","0.224538568389468","1","8625523"
"GO:0061939","GO:0061939","""c-di-GMP signaling""","3","0","0","1","1",""
"GO:0006171","GO:0006171","""cAMP biosynthetic process""","4","0","0","1","1",""
"GO:0006198","GO:0006198","""cAMP catabolic process""","2","0","0","1","1",""
"GO:0046058","GO:0046058","""cAMP metabolic process""","6","0","0","1","1",""
"GO:0070730","GO:0070730","""cAMP transport""","1","0","0","1","1",""
"GO:0019933","GO:0019933","""cAMP-mediated signaling""","4","0","0","1","1",""
"GO:0006182","GO:0006182","""cGMP biosynthetic process""","1","0","0","1","1",""
"GO:0046068","GO:0046068","""cGMP metabolic process""","1","0","0","1","1",""
"GO:0070574","GO:0070574","""cadmium ion transmembrane transport""","1","0","0","1","1",""
"GO:0015691","GO:0015691","""cadmium ion transport""","1","0","0","1","1",""
"GO:0097720","GO:0097720","""calcineurin-mediated signaling""","2","0","0","1","1",""
"GO:0055074","GO:0055074","""calcium ion homeostasis""","13","1","7.69","0.281552826115248","1","8626571"
"GO:0097553","GO:0097553","""calcium ion transmembrane import into cytosol""","7","1","14.29","0.163029545497725","1","8626571"
"GO:0016339","GO:0016339","""calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules""","6","1","16.67","0.141467629924622","1","8629223"
"GO:0019722","GO:0019722","""calcium-mediated signaling""","11","1","9.09","0.244026106664694","1","8626571"
"GO:0060070","GO:0060070","""canonical Wnt signaling pathway""","1","0","0","1","1",""
"GO:0036451","GO:0036451","""cap mRNA methylation""","1","0","0","1","1",""
"GO:0002191","GO:0002191","""cap-dependent translational initiation""","1","0","0","1","1",""
"GO:0097309","GO:0097309","""cap1 mRNA methylation""","1","0","0","1","1",""
"GO:0016052","GO:0016052","""carbohydrate catabolic process""","25","2","8","0.129086582606556","1","8616467,8623081"
"GO:1901137","GO:1901137","""carbohydrate derivative biosynthetic process""","98","0","0","1","1",""
"GO:1901136","GO:1901136","""carbohydrate derivative catabolic process""","19","0","0","1","1",""
"GO:1901135","GO:1901135","""carbohydrate derivative metabolic process""","155","4","2.58","0.548973433377786","1","8616467,8621274,8621351,8627397"
"GO:1901264","GO:1901264","""carbohydrate derivative transport""","7","0","0","1","1",""
"GO:0033500","GO:0033500","""carbohydrate homeostasis""","7","0","0","1","1",""
"GO:0046835","GO:0046835","""carbohydrate phosphorylation""","4","0","0","1","1",""
"GO:0034219","GO:0034219","""carbohydrate transmembrane transport""","3","0","0","1","1",""
"GO:0008643","GO:0008643","""carbohydrate transport""","4","0","0","1","1",""
"GO:0015976","GO:0015976","""carbon utilization""","1","0","0","1","1",""
"GO:0046394","GO:0046394","""carboxylic acid biosynthetic process""","91","3","3.3","0.400977752458603","1","8620200,8622055,8623273"
"GO:1905039","GO:1905039","""carboxylic acid transmembrane transport""","9","0","0","1","1",""
"GO:0046942","GO:0046942","""carboxylic acid transport""","7","0","0","1","1",""
"GO:0032049","GO:0032049","""cardiolipin biosynthetic process""","2","0","0","1","1",""
"GO:0032048","GO:0032048","""cardiolipin metabolic process""","3","0","0","1","1",""
"GO:0035498","GO:0035498","""carnosine metabolic process""","1","0","0","1","1",""
"GO:0055080","GO:0055080","""cation homeostasis""","30","2","6.67","0.172963113195351","1","8620083,8626571"
"GO:0006812","GO:0006812","""cation transport""","55","3","5.45","0.159127318564399","1","8621371,8626571,8628764"
"GO:0098743","GO:0098743","""cell aggregation""","2","0","0","1","1",""
"GO:0044843","GO:0044843","""cell cycle G1/S phase transition""","2","0","0","1","1",""
"GO:0044839","GO:0044839","""cell cycle G2/M phase transition""","2","0","0","1","1",""
"GO:0000075","GO:0000075","""cell cycle checkpoint signaling""","11","0","0","1","1",""
"GO:0044770","GO:0044770","""cell cycle phase transition""","19","0","0","1","1",""
"GO:0022402","GO:0022402","""cell cycle process""","123","4","3.25","0.3724543922613","1","8615885,8626671,8629014,8629223"
"GO:0007049","GO:0007049","""cell cycle""","178","4","2.25","0.658607881914099","1","8615885,8626671,8629014,8629223"
"GO:0036474","GO:0036474","""cell death in response to hydrogen peroxide""","6","0","0","1","1",""
"GO:0036473","GO:0036473","""cell death in response to oxidative stress""","6","0","0","1","1",""
